,n_period,threshold,cutoff,return,drawdown,sharpe,,Row Labels,Average of return,,,
3650,300,1.5,0.6,-0.155289361,9.538650239,-0.510888552,,,,,,
3651,300,1.5,0.7,-0.155289361,9.538650239,-0.510888552,,,,,,
3652,300,1.5,0.8,-0.155289361,9.538650239,-0.510888552,,,,,,
3653,300,1.5,0.9,-0.155289361,9.538650239,-0.510888552,,,,,,
2214,220,1.6,0.1,-0.060272616,9.634507374,-0.51126997,,,,,,
2215,220,1.6,0.2,-0.060272616,9.634507374,-0.51126997,,,,,,
2216,220,1.6,0.3,-0.060272616,9.634507374,-0.51126997,,,,,,
2217,220,1.6,0.4,-0.060272616,9.634507374,-0.51126997,,,,,,
2218,220,1.6,0.5,-0.060272616,9.634507374,-0.51126997,,,,,,
2219,220,1.6,0.6,-0.060272616,9.634507374,-0.51126997,,,,,,
2220,220,1.6,0.7,-0.060272616,9.634507374,-0.51126997,,,,,,
2221,220,1.6,0.8,-0.060272616,9.634507374,-0.51126997,,,,,,
2222,220,1.6,0.9,-0.060272616,9.634507374,-0.51126997,,,,,,
2025,210,1.5,0.1,-0.152731088,10.42001513,-0.511489315,,,,,,
2026,210,1.5,0.2,-0.152731088,10.42001513,-0.511489315,,,,,,
2027,210,1.5,0.3,-0.152731088,10.42001513,-0.511489315,,,,,,
2028,210,1.5,0.4,-0.152731088,10.42001513,-0.511489315,,,,,,
2029,210,1.5,0.5,-0.152731088,10.42001513,-0.511489315,,,,,,
2030,210,1.5,0.6,-0.152731088,10.42001513,-0.511489315,,,,,,
2031,210,1.5,0.7,-0.152731088,10.42001513,-0.511489315,,,,,,
2032,210,1.5,0.8,-0.152731088,10.42001513,-0.511489315,,,,,,
2033,210,1.5,0.9,-0.152731088,10.42001513,-0.511489315,,,,,,
3312,280,1.8,0.1,-0.287303541,11.17692253,-0.512182406,,,,,,
3313,280,1.8,0.2,-0.287303541,11.17692253,-0.512182406,,,,,,
3314,280,1.8,0.3,-0.287303541,11.17692253,-0.512182406,,,,,,
3315,280,1.8,0.4,-0.287303541,11.17692253,-0.512182406,,,,,,
3316,280,1.8,0.5,-0.287303541,11.17692253,-0.512182406,,,,,,
3317,280,1.8,0.6,-0.287303541,11.17692253,-0.512182406,,,,,,
3318,280,1.8,0.7,-0.287303541,11.17692253,-0.512182406,,,,,,
3319,280,1.8,0.8,-0.287303541,11.17692253,-0.512182406,,,,,,
3320,280,1.8,0.9,-0.287303541,11.17692253,-0.512182406,,,,,,
4410,340,2,0.1,-0.15096215,9.899145085,-0.515716618,,,,,,
4411,340,2,0.2,-0.15096215,9.899145085,-0.515716618,,,,,,
4412,340,2,0.3,-0.15096215,9.899145085,-0.515716618,,,,,,
4413,340,2,0.4,-0.15096215,9.899145085,-0.515716618,,,,,,
4414,340,2,0.5,-0.15096215,9.899145085,-0.515716618,,,,,,
4415,340,2,0.6,-0.15096215,9.899145085,-0.515716618,,,,,,
4416,340,2,0.7,-0.15096215,9.899145085,-0.515716618,,,,,,
4417,340,2,0.8,-0.15096215,9.899145085,-0.515716618,,,,,,
4418,340,2,0.9,-0.15096215,9.899145085,-0.515716618,,,,,,
4212,330,1.8,0.1,-0.243575014,10.52583959,-0.517519313,,,,,,
4213,330,1.8,0.2,-0.243575014,10.52583959,-0.517519313,,,,,,
4214,330,1.8,0.3,-0.243575014,10.52583959,-0.517519313,,,,,,
4215,330,1.8,0.4,-0.243575014,10.52583959,-0.517519313,,,,,,
4216,330,1.8,0.5,-0.243575014,10.52583959,-0.517519313,,,,,,
4217,330,1.8,0.6,-0.243575014,10.52583959,-0.517519313,,,,,,
4218,330,1.8,0.7,-0.243575014,10.52583959,-0.517519313,,,,,,
4219,330,1.8,0.8,-0.243575014,10.52583959,-0.517519313,,,,,,
4220,330,1.8,0.9,-0.243575014,10.52583959,-0.517519313,,,,,,
3933,310,2.7,0.1,0.080260869,8.704610256,-0.51963954,,,,,,
3934,310,2.7,0.2,0.080260869,8.704610256,-0.51963954,,,,,,
3935,310,2.7,0.3,0.080260869,8.704610256,-0.51963954,,,,,,
3936,310,2.7,0.4,0.080260869,8.704610256,-0.51963954,,,,,,
3937,310,2.7,0.5,0.080260869,8.704610256,-0.51963954,,,,,,
3938,310,2.7,0.6,0.080260869,8.704610256,-0.51963954,,,,,,
3939,310,2.7,0.7,0.080260869,8.704610256,-0.51963954,,,,,,
3940,310,2.7,0.8,0.080260869,8.704610256,-0.51963954,,,,,,
3941,310,2.7,0.9,0.080260869,8.704610256,-0.51963954,,,,,,
4392,340,1.8,0.1,-0.251153848,10.53168962,-0.519789712,,,,,,
4393,340,1.8,0.2,-0.251153848,10.53168962,-0.519789712,,,,,,
4394,340,1.8,0.3,-0.251153848,10.53168962,-0.519789712,,,,,,
4395,340,1.8,0.4,-0.251153848,10.53168962,-0.519789712,,,,,,
4396,340,1.8,0.5,-0.251153848,10.53168962,-0.519789712,,,,,,
4397,340,1.8,0.6,-0.251153848,10.53168962,-0.519789712,,,,,,
4398,340,1.8,0.7,-0.251153848,10.53168962,-0.519789712,,,,,,
4399,340,1.8,0.8,-0.251153848,10.53168962,-0.519789712,,,,,,
4400,340,1.8,0.9,-0.251153848,10.53168962,-0.519789712,,,,,,
4671,350,2.9,0.1,0.100260261,8.709121594,-0.519969663,,,,,,
4672,350,2.9,0.2,0.100260261,8.709121594,-0.519969663,,,,,,
4673,350,2.9,0.3,0.100260261,8.709121594,-0.519969663,,,,,,
4674,350,2.9,0.4,0.100260261,8.709121594,-0.519969663,,,,,,
4675,350,2.9,0.5,0.100260261,8.709121594,-0.519969663,,,,,,
4676,350,2.9,0.6,0.100260261,8.709121594,-0.519969663,,,,,,
4677,350,2.9,0.7,0.100260261,8.709121594,-0.519969663,,,,,,
4678,350,2.9,0.8,0.100260261,8.709121594,-0.519969663,,,,,,
4679,350,2.9,0.9,0.100260261,8.709121594,-0.519969663,,,,,,
414,120,1.6,0.1,-0.083477827,9.623042711,-0.520934231,,,,,,
415,120,1.6,0.2,-0.083477827,9.623042711,-0.520934231,,,,,,
416,120,1.6,0.3,-0.083477827,9.623042711,-0.520934231,,,,,,
417,120,1.6,0.4,-0.083477827,9.623042711,-0.520934231,,,,,,
418,120,1.6,0.5,-0.083477827,9.623042711,-0.520934231,,,,,,
419,120,1.6,0.6,-0.083477827,9.623042711,-0.520934231,,,,,,
420,120,1.6,0.7,-0.083477827,9.623042711,-0.520934231,,,,,,
421,120,1.6,0.8,-0.083477827,9.623042711,-0.520934231,,,,,,
422,120,1.6,0.9,-0.083477827,9.623042711,-0.520934231,,,,,,
4167,330,1.3,0.1,0.113707573,7.171155008,-0.525717786,,,,,,
4168,330,1.3,0.2,0.113707573,7.171155008,-0.525717786,,,,,,
4169,330,1.3,0.3,0.113707573,7.171155008,-0.525717786,,,,,,
4170,330,1.3,0.4,0.113707573,7.171155008,-0.525717786,,,,,,
4171,330,1.3,0.5,0.113707573,7.171155008,-0.525717786,,,,,,
4172,330,1.3,0.6,0.113707573,7.171155008,-0.525717786,,,,,,
4173,330,1.3,0.7,0.113707573,7.171155008,-0.525717786,,,,,,
4174,330,1.3,0.8,0.113707573,7.171155008,-0.525717786,,,,,,
4175,330,1.3,0.9,0.113707573,7.171155008,-0.525717786,,,,,,
4491,340,2.9,0.1,0.087370351,8.708808296,-0.526455333,,,,,,
4492,340,2.9,0.2,0.087370351,8.708808296,-0.526455333,,,,,,
4493,340,2.9,0.3,0.087370351,8.708808296,-0.526455333,,,,,,
4494,340,2.9,0.4,0.087370351,8.708808296,-0.526455333,,,,,,
4495,340,2.9,0.5,0.087370351,8.708808296,-0.526455333,,,,,,
4496,340,2.9,0.6,0.087370351,8.708808296,-0.526455333,,,,,,
4497,340,2.9,0.7,0.087370351,8.708808296,-0.526455333,,,,,,
4498,340,2.9,0.8,0.087370351,8.708808296,-0.526455333,,,,,,
4499,340,2.9,0.9,0.087370351,8.708808296,-0.526455333,,,,,,
3114,270,1.6,0.1,-0.299388595,11.19570127,-0.528227808,,,,,,
3115,270,1.6,0.2,-0.299388595,11.19570127,-0.528227808,,,,,,
3116,270,1.6,0.3,-0.299388595,11.19570127,-0.528227808,,,,,,
3117,270,1.6,0.4,-0.299388595,11.19570127,-0.528227808,,,,,,
3118,270,1.6,0.5,-0.299388595,11.19570127,-0.528227808,,,,,,
3119,270,1.6,0.6,-0.299388595,11.19570127,-0.528227808,,,,,,
3120,270,1.6,0.7,-0.299388595,11.19570127,-0.528227808,,,,,,
3121,270,1.6,0.8,-0.299388595,11.19570127,-0.528227808,,,,,,
3122,270,1.6,0.9,-0.299388595,11.19570127,-0.528227808,,,,,,
1305,170,1.5,0.1,-0.220058117,10.32437693,-0.528373541,,,,,,
1306,170,1.5,0.2,-0.220058117,10.32437693,-0.528373541,,,,,,
1307,170,1.5,0.3,-0.220058117,10.32437693,-0.528373541,,,,,,
1308,170,1.5,0.4,-0.220058117,10.32437693,-0.528373541,,,,,,
1309,170,1.5,0.5,-0.220058117,10.32437693,-0.528373541,,,,,,
1310,170,1.5,0.6,-0.220058117,10.32437693,-0.528373541,,,,,,
1311,170,1.5,0.7,-0.220058117,10.32437693,-0.528373541,,,,,,
1312,170,1.5,0.8,-0.220058117,10.32437693,-0.528373541,,,,,,
1313,170,1.5,0.9,-0.220058117,10.32437693,-0.528373541,,,,,,
4122,320,2.8,0.1,0.086158947,8.705874297,-0.528567,,,,,,
4123,320,2.8,0.2,0.086158947,8.705874297,-0.528567,,,,,,
4124,320,2.8,0.3,0.086158947,8.705874297,-0.528567,,,,,,
4125,320,2.8,0.4,0.086158947,8.705874297,-0.528567,,,,,,
4126,320,2.8,0.5,0.086158947,8.705874297,-0.528567,,,,,,
4127,320,2.8,0.6,0.086158947,8.705874297,-0.528567,,,,,,
4128,320,2.8,0.7,0.086158947,8.705874297,-0.528567,,,,,,
4129,320,2.8,0.8,0.086158947,8.705874297,-0.528567,,,,,,
4130,320,2.8,0.9,0.086158947,8.705874297,-0.528567,,,,,,
4707,360,1.3,0.1,0.061021872,6.860881732,-0.530789991,,,,,,
4708,360,1.3,0.2,0.061021872,6.860881732,-0.530789991,,,,,,
4709,360,1.3,0.3,0.061021872,6.860881732,-0.530789991,,,,,,
4710,360,1.3,0.4,0.061021872,6.860881732,-0.530789991,,,,,,
4711,360,1.3,0.5,0.061021872,6.860881732,-0.530789991,,,,,,
4712,360,1.3,0.6,0.061021872,6.860881732,-0.530789991,,,,,,
4713,360,1.3,0.7,0.061021872,6.860881732,-0.530789991,,,,,,
4714,360,1.3,0.8,0.061021872,6.860881732,-0.530789991,,,,,,
4715,360,1.3,0.9,0.061021872,6.860881732,-0.530789991,,,,,,
783,140,1.7,0.1,-0.132815752,9.822212628,-0.53192169,,,,,,
784,140,1.7,0.2,-0.132815752,9.822212628,-0.53192169,,,,,,
785,140,1.7,0.3,-0.132815752,9.822212628,-0.53192169,,,,,,
786,140,1.7,0.4,-0.132815752,9.822212628,-0.53192169,,,,,,
787,140,1.7,0.5,-0.132815752,9.822212628,-0.53192169,,,,,,
788,140,1.7,0.6,-0.132815752,9.822212628,-0.53192169,,,,,,
789,140,1.7,0.7,-0.132815752,9.822212628,-0.53192169,,,,,,
790,140,1.7,0.8,-0.132815752,9.822212628,-0.53192169,,,,,,
791,140,1.7,0.9,-0.132815752,9.822212628,-0.53192169,,,,,,
2664,240,2.6,0.1,-0.129872628,9.416408454,-0.535515474,,,,,,
2665,240,2.6,0.2,-0.129872628,9.416408454,-0.535515474,,,,,,
2666,240,2.6,0.3,-0.129872628,9.416408454,-0.535515474,,,,,,
2667,240,2.6,0.4,-0.129872628,9.416408454,-0.535515474,,,,,,
2668,240,2.6,0.5,-0.129872628,9.416408454,-0.535515474,,,,,,
2669,240,2.6,0.6,-0.129872628,9.416408454,-0.535515474,,,,,,
2670,240,2.6,0.7,-0.129872628,9.416408454,-0.535515474,,,,,,
2671,240,2.6,0.8,-0.129872628,9.416408454,-0.535515474,,,,,,
2672,240,2.6,0.9,-0.129872628,9.416408454,-0.535515474,,,,,,
522,120,2.8,0.1,0.697590095,1.551872938,-0.538184017,,,,,,
523,120,2.8,0.2,0.697590095,1.551872938,-0.538184017,,,,,,
524,120,2.8,0.3,0.697590095,1.551872938,-0.538184017,,,,,,
525,120,2.8,0.4,0.697590095,1.551872938,-0.538184017,,,,,,
526,120,2.8,0.5,0.697590095,1.551872938,-0.538184017,,,,,,
527,120,2.8,0.6,0.697590095,1.551872938,-0.538184017,,,,,,
528,120,2.8,0.7,0.697590095,1.551872938,-0.538184017,,,,,,
529,120,2.8,0.8,0.697590095,1.551872938,-0.538184017,,,,,,
530,120,2.8,0.9,0.697590095,1.551872938,-0.538184017,,,,,,
1845,200,1.5,0.1,-0.215022206,11.2614667,-0.53876337,,,,,,
1846,200,1.5,0.2,-0.215022206,11.2614667,-0.53876337,,,,,,
1847,200,1.5,0.3,-0.215022206,11.2614667,-0.53876337,,,,,,
1848,200,1.5,0.4,-0.215022206,11.2614667,-0.53876337,,,,,,
1849,200,1.5,0.5,-0.215022206,11.2614667,-0.53876337,,,,,,
1850,200,1.5,0.6,-0.215022206,11.2614667,-0.53876337,,,,,,
1851,200,1.5,0.7,-0.215022206,11.2614667,-0.53876337,,,,,,
1852,200,1.5,0.8,-0.215022206,11.2614667,-0.53876337,,,,,,
1853,200,1.5,0.9,-0.215022206,11.2614667,-0.53876337,,,,,,
3474,290,1.6,0.1,-0.178409479,9.645694411,-0.540688322,,,,,,
3475,290,1.6,0.2,-0.178409479,9.645694411,-0.540688322,,,,,,
3476,290,1.6,0.3,-0.178409479,9.645694411,-0.540688322,,,,,,
3477,290,1.6,0.4,-0.178409479,9.645694411,-0.540688322,,,,,,
3478,290,1.6,0.5,-0.178409479,9.645694411,-0.540688322,,,,,,
3479,290,1.6,0.6,-0.178409479,9.645694411,-0.540688322,,,,,,
3480,290,1.6,0.7,-0.178409479,9.645694411,-0.540688322,,,,,,
3481,290,1.6,0.8,-0.178409479,9.645694411,-0.540688322,,,,,,
3482,290,1.6,0.9,-0.178409479,9.645694411,-0.540688322,,,,,,
3825,310,1.5,0.1,-0.21299681,9.591618245,-0.54452791,,,,,,
3826,310,1.5,0.2,-0.21299681,9.591618245,-0.54452791,,,,,,
3827,310,1.5,0.3,-0.21299681,9.591618245,-0.54452791,,,,,,
3828,310,1.5,0.4,-0.21299681,9.591618245,-0.54452791,,,,,,
3829,310,1.5,0.5,-0.21299681,9.591618245,-0.54452791,,,,,,
3830,310,1.5,0.6,-0.21299681,9.591618245,-0.54452791,,,,,,
3831,310,1.5,0.7,-0.21299681,9.591618245,-0.54452791,,,,,,
3832,310,1.5,0.8,-0.21299681,9.591618245,-0.54452791,,,,,,
3833,310,1.5,0.9,-0.21299681,9.591618245,-0.54452791,,,,,,
4329,340,1.1,0.1,0.253985453,4.716796887,-0.54454535,,,,,,
4330,340,1.1,0.2,0.253985453,4.716796887,-0.54454535,,,,,,
4331,340,1.1,0.3,0.253985453,4.716796887,-0.54454535,,,,,,
4332,340,1.1,0.4,0.253985453,4.716796887,-0.54454535,,,,,,
4333,340,1.1,0.5,0.253985453,4.716796887,-0.54454535,,,,,,
4334,340,1.1,0.6,0.253985453,4.716796887,-0.54454535,,,,,,
4335,340,1.1,0.7,0.253985453,4.716796887,-0.54454535,,,,,,
4336,340,1.1,0.8,0.253985453,4.716796887,-0.54454535,,,,,,
4337,340,1.1,0.9,0.253985453,4.716796887,-0.54454535,,,,,,
3816,310,1.4,0.1,-0.256340949,10.20234173,-0.548873275,,,,,,
3817,310,1.4,0.2,-0.256340949,10.20234173,-0.548873275,,,,,,
3818,310,1.4,0.3,-0.256340949,10.20234173,-0.548873275,,,,,,
3819,310,1.4,0.4,-0.256340949,10.20234173,-0.548873275,,,,,,
3820,310,1.4,0.5,-0.256340949,10.20234173,-0.548873275,,,,,,
3821,310,1.4,0.6,-0.256340949,10.20234173,-0.548873275,,,,,,
3822,310,1.4,0.7,-0.256340949,10.20234173,-0.548873275,,,,,,
3823,310,1.4,0.8,-0.256340949,10.20234173,-0.548873275,,,,,,
3824,310,1.4,0.9,-0.256340949,10.20234173,-0.548873275,,,,,,
288,110,2.2,0.1,0.321930015,5.180053536,-0.549105597,,,,,,
289,110,2.2,0.2,0.321930015,5.180053536,-0.549105597,,,,,,
290,110,2.2,0.3,0.321930015,5.180053536,-0.549105597,,,,,,
291,110,2.2,0.4,0.321930015,5.180053536,-0.549105597,,,,,,
292,110,2.2,0.5,0.321930015,5.180053536,-0.549105597,,,,,,
293,110,2.2,0.6,0.321930015,5.180053536,-0.549105597,,,,,,
294,110,2.2,0.7,0.321930015,5.180053536,-0.549105597,,,,,,
295,110,2.2,0.8,0.321930015,5.180053536,-0.549105597,,,,,,
296,110,2.2,0.9,0.321930015,5.180053536,-0.549105597,,,,,,
2754,250,1.6,0.1,-0.250044056,10.02123673,-0.549176187,,,,,,
2755,250,1.6,0.2,-0.250044056,10.02123673,-0.549176187,,,,,,
2756,250,1.6,0.3,-0.250044056,10.02123673,-0.549176187,,,,,,
2757,250,1.6,0.4,-0.250044056,10.02123673,-0.549176187,,,,,,
2758,250,1.6,0.5,-0.250044056,10.02123673,-0.549176187,,,,,,
2759,250,1.6,0.6,-0.250044056,10.02123673,-0.549176187,,,,,,
2760,250,1.6,0.7,-0.250044056,10.02123673,-0.549176187,,,,,,
2761,250,1.6,0.8,-0.250044056,10.02123673,-0.549176187,,,,,,
2762,250,1.6,0.9,-0.250044056,10.02123673,-0.549176187,,,,,,
2304,220,2.6,0.1,-0.136705367,9.413163351,-0.552362615,,,,,,
2305,220,2.6,0.2,-0.136705367,9.413163351,-0.552362615,,,,,,
2306,220,2.6,0.3,-0.136705367,9.413163351,-0.552362615,,,,,,
2307,220,2.6,0.4,-0.136705367,9.413163351,-0.552362615,,,,,,
2308,220,2.6,0.5,-0.136705367,9.413163351,-0.552362615,,,,,,
2309,220,2.6,0.6,-0.136705367,9.413163351,-0.552362615,,,,,,
2310,220,2.6,0.7,-0.136705367,9.413163351,-0.552362615,,,,,,
2311,220,2.6,0.8,-0.136705367,9.413163351,-0.552362615,,,,,,
2312,220,2.6,0.9,-0.136705367,9.413163351,-0.552362615,,,,,,
3987,320,1.3,0.1,0.007632892,7.846556807,-0.552841648,,,,,,
3988,320,1.3,0.2,0.007632892,7.846556807,-0.552841648,,,,,,
3989,320,1.3,0.3,0.007632892,7.846556807,-0.552841648,,,,,,
3990,320,1.3,0.4,0.007632892,7.846556807,-0.552841648,,,,,,
3991,320,1.3,0.5,0.007632892,7.846556807,-0.552841648,,,,,,
3992,320,1.3,0.6,0.007632892,7.846556807,-0.552841648,,,,,,
3993,320,1.3,0.7,0.007632892,7.846556807,-0.552841648,,,,,,
3994,320,1.3,0.8,0.007632892,7.846556807,-0.552841648,,,,,,
3995,320,1.3,0.9,0.007632892,7.846556807,-0.552841648,,,,,,
1107,160,1.3,0.1,-0.230423633,10.12970743,-0.555312221,,,,,,
1108,160,1.3,0.2,-0.230423633,10.12970743,-0.555312221,,,,,,
1109,160,1.3,0.3,-0.230423633,10.12970743,-0.555312221,,,,,,
1110,160,1.3,0.4,-0.230423633,10.12970743,-0.555312221,,,,,,
1111,160,1.3,0.5,-0.230423633,10.12970743,-0.555312221,,,,,,
1112,160,1.3,0.6,-0.230423633,10.12970743,-0.555312221,,,,,,
1113,160,1.3,0.7,-0.230423633,10.12970743,-0.555312221,,,,,,
1114,160,1.3,0.8,-0.230423633,10.12970743,-0.555312221,,,,,,
1115,160,1.3,0.9,-0.230423633,10.12970743,-0.555312221,,,,,,
2493,230,2.7,0.1,-0.157111385,9.415027408,-0.556986335,,,,,,
2494,230,2.7,0.2,-0.157111385,9.415027408,-0.556986335,,,,,,
2495,230,2.7,0.3,-0.157111385,9.415027408,-0.556986335,,,,,,
2496,230,2.7,0.4,-0.157111385,9.415027408,-0.556986335,,,,,,
2497,230,2.7,0.5,-0.157111385,9.415027408,-0.556986335,,,,,,
2498,230,2.7,0.6,-0.157111385,9.415027408,-0.556986335,,,,,,
2499,230,2.7,0.7,-0.157111385,9.415027408,-0.556986335,,,,,,
2500,230,2.7,0.8,-0.157111385,9.415027408,-0.556986335,,,,,,
2501,230,2.7,0.9,-0.157111385,9.415027408,-0.556986335,,,,,,
612,130,1.8,0.1,-0.201558864,9.640943309,-0.558663697,,,,,,
613,130,1.8,0.2,-0.201558864,9.640943309,-0.558663697,,,,,,
614,130,1.8,0.3,-0.201558864,9.640943309,-0.558663697,,,,,,
615,130,1.8,0.4,-0.201558864,9.640943309,-0.558663697,,,,,,
616,130,1.8,0.5,-0.201558864,9.640943309,-0.558663697,,,,,,
617,130,1.8,0.6,-0.201558864,9.640943309,-0.558663697,,,,,,
618,130,1.8,0.7,-0.201558864,9.640943309,-0.558663697,,,,,,
619,130,1.8,0.8,-0.201558864,9.640943309,-0.558663697,,,,,,
620,130,1.8,0.9,-0.201558864,9.640943309,-0.558663697,,,,,,
4347,340,1.3,0.1,0.038658046,7.049152624,-0.561189144,,,,,,
4348,340,1.3,0.2,0.038658046,7.049152624,-0.561189144,,,,,,
4349,340,1.3,0.3,0.038658046,7.049152624,-0.561189144,,,,,,
4350,340,1.3,0.4,0.038658046,7.049152624,-0.561189144,,,,,,
4351,340,1.3,0.5,0.038658046,7.049152624,-0.561189144,,,,,,
4352,340,1.3,0.6,0.038658046,7.049152624,-0.561189144,,,,,,
4353,340,1.3,0.7,0.038658046,7.049152624,-0.561189144,,,,,,
4354,340,1.3,0.8,0.038658046,7.049152624,-0.561189144,,,,,,
4355,340,1.3,0.9,0.038658046,7.049152624,-0.561189144,,,,,,
2943,260,1.7,0.1,-0.19504151,10.36200441,-0.562608494,,,,,,
2944,260,1.7,0.2,-0.19504151,10.36200441,-0.562608494,,,,,,
2945,260,1.7,0.3,-0.19504151,10.36200441,-0.562608494,,,,,,
2946,260,1.7,0.4,-0.19504151,10.36200441,-0.562608494,,,,,,
2947,260,1.7,0.5,-0.19504151,10.36200441,-0.562608494,,,,,,
2948,260,1.7,0.6,-0.19504151,10.36200441,-0.562608494,,,,,,
2949,260,1.7,0.7,-0.19504151,10.36200441,-0.562608494,,,,,,
2950,260,1.7,0.8,-0.19504151,10.36200441,-0.562608494,,,,,,
2951,260,1.7,0.9,-0.19504151,10.36200441,-0.562608494,,,,,,
441,120,1.9,0.1,-0.096978143,8.662224745,-0.562901039,,,,,,
442,120,1.9,0.2,-0.096978143,8.662224745,-0.562901039,,,,,,
443,120,1.9,0.3,-0.096978143,8.662224745,-0.562901039,,,,,,
444,120,1.9,0.4,-0.096978143,8.662224745,-0.562901039,,,,,,
445,120,1.9,0.5,-0.096978143,8.662224745,-0.562901039,,,,,,
446,120,1.9,0.6,-0.096978143,8.662224745,-0.562901039,,,,,,
447,120,1.9,0.7,-0.096978143,8.662224745,-0.562901039,,,,,,
448,120,1.9,0.8,-0.096978143,8.662224745,-0.562901039,,,,,,
449,120,1.9,0.9,-0.096978143,8.662224745,-0.562901039,,,,,,
4527,350,1.3,0.1,0.004602724,7.397672457,-0.562993989,,,,,,
4528,350,1.3,0.2,0.004602724,7.397672457,-0.562993989,,,,,,
4529,350,1.3,0.3,0.004602724,7.397672457,-0.562993989,,,,,,
4530,350,1.3,0.4,0.004602724,7.397672457,-0.562993989,,,,,,
4531,350,1.3,0.5,0.004602724,7.397672457,-0.562993989,,,,,,
4532,350,1.3,0.6,0.004602724,7.397672457,-0.562993989,,,,,,
4533,350,1.3,0.7,0.004602724,7.397672457,-0.562993989,,,,,,
4534,350,1.3,0.8,0.004602724,7.397672457,-0.562993989,,,,,,
4535,350,1.3,0.9,0.004602724,7.397672457,-0.562993989,,,,,,
3942,310,2.8,0.1,0.040244069,8.704610256,-0.563611508,,,,,,
3943,310,2.8,0.2,0.040244069,8.704610256,-0.563611508,,,,,,
3944,310,2.8,0.3,0.040244069,8.704610256,-0.563611508,,,,,,
3945,310,2.8,0.4,0.040244069,8.704610256,-0.563611508,,,,,,
3946,310,2.8,0.5,0.040244069,8.704610256,-0.563611508,,,,,,
3947,310,2.8,0.6,0.040244069,8.704610256,-0.563611508,,,,,,
3948,310,2.8,0.7,0.040244069,8.704610256,-0.563611508,,,,,,
3949,310,2.8,0.8,0.040244069,8.704610256,-0.563611508,,,,,,
3950,310,2.8,0.9,0.040244069,8.704610256,-0.563611508,,,,,,
756,140,1.4,0.1,-0.118742353,8.433278669,-0.563820417,,,,,,
757,140,1.4,0.2,-0.118742353,8.433278669,-0.563820417,,,,,,
758,140,1.4,0.3,-0.118742353,8.433278669,-0.563820417,,,,,,
759,140,1.4,0.4,-0.118742353,8.433278669,-0.563820417,,,,,,
760,140,1.4,0.5,-0.118742353,8.433278669,-0.563820417,,,,,,
761,140,1.4,0.6,-0.118742353,8.433278669,-0.563820417,,,,,,
762,140,1.4,0.7,-0.118742353,8.433278669,-0.563820417,,,,,,
763,140,1.4,0.8,-0.118742353,8.433278669,-0.563820417,,,,,,
764,140,1.4,0.9,-0.118742353,8.433278669,-0.563820417,,,,,,
1836,200,1.4,0.1,-0.322275482,11.3260005,-0.565290274,,,,,,
1837,200,1.4,0.2,-0.322275482,11.3260005,-0.565290274,,,,,,
1838,200,1.4,0.3,-0.322275482,11.3260005,-0.565290274,,,,,,
1839,200,1.4,0.4,-0.322275482,11.3260005,-0.565290274,,,,,,
1840,200,1.4,0.5,-0.322275482,11.3260005,-0.565290274,,,,,,
1841,200,1.4,0.6,-0.322275482,11.3260005,-0.565290274,,,,,,
1842,200,1.4,0.7,-0.322275482,11.3260005,-0.565290274,,,,,,
1843,200,1.4,0.8,-0.322275482,11.3260005,-0.565290274,,,,,,
1844,200,1.4,0.9,-0.322275482,11.3260005,-0.565290274,,,,,,
81,100,1.9,0.1,0.093504306,7.808216264,-0.565811772,,,,,,
82,100,1.9,0.2,0.093504306,7.808216264,-0.565811772,,,,,,
83,100,1.9,0.3,0.093504306,7.808216264,-0.565811772,,,,,,
84,100,1.9,0.4,0.093504306,7.808216264,-0.565811772,,,,,,
85,100,1.9,0.5,0.093504306,7.808216264,-0.565811772,,,,,,
86,100,1.9,0.6,0.093504306,7.808216264,-0.565811772,,,,,,
87,100,1.9,0.7,0.093504306,7.808216264,-0.565811772,,,,,,
88,100,1.9,0.8,0.093504306,7.808216264,-0.565811772,,,,,,
89,100,1.9,0.9,0.093504306,7.808216264,-0.565811772,,,,,,
1773,190,2.7,0.1,0.067770138,8.694203758,-0.565911967,,,,,,
1774,190,2.7,0.2,0.067770138,8.694203758,-0.565911967,,,,,,
1775,190,2.7,0.3,0.067770138,8.694203758,-0.565911967,,,,,,
1776,190,2.7,0.4,0.067770138,8.694203758,-0.565911967,,,,,,
1777,190,2.7,0.5,0.067770138,8.694203758,-0.565911967,,,,,,
1778,190,2.7,0.6,0.067770138,8.694203758,-0.565911967,,,,,,
1779,190,2.7,0.7,0.067770138,8.694203758,-0.565911967,,,,,,
1780,190,2.7,0.8,0.067770138,8.694203758,-0.565911967,,,,,,
1781,190,2.7,0.9,0.067770138,8.694203758,-0.565911967,,,,,,
342,110,2.8,0.1,0.518034331,2.831779264,-0.567543866,,,,,,
343,110,2.8,0.2,0.518034331,2.831779264,-0.567543866,,,,,,
344,110,2.8,0.3,0.518034331,2.831779264,-0.567543866,,,,,,
345,110,2.8,0.4,0.518034331,2.831779264,-0.567543866,,,,,,
346,110,2.8,0.5,0.518034331,2.831779264,-0.567543866,,,,,,
347,110,2.8,0.6,0.518034331,2.831779264,-0.567543866,,,,,,
348,110,2.8,0.7,0.518034331,2.831779264,-0.567543866,,,,,,
349,110,2.8,0.8,0.518034331,2.831779264,-0.567543866,,,,,,
350,110,2.8,0.9,0.518034331,2.831779264,-0.567543866,,,,,,
